figure,panel,series,seed,x,value,detail
3,B,decoder_rescue,712,46,0.24751406908035278,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,47,0.20816799711722594,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,48,0.1923563660432895,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,49,0.14445779811252246,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,50,0.11151094250380993,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,51,0.20815792183081308,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,52,0.10820586886256933,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,53,0.1844718030520848,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,54,0.18275648479660353,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,55,0.11107166558504104,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,56,0.12682502903044224,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,57,0.03367268045743307,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,58,0.10378381982445717,seed mean across valid load-memory diagonal
3,B,decoder_rescue,712,59,0.11088778078556061,seed mean across valid load-memory diagonal
3,C,decoder_rescue,712,60,4.0,threshold=0.77777778
3,B,decoder_rescue,713,0,0.9468602846066158,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,1,0.9425248079380747,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,2,0.9122238981312719,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,3,0.9026431389022291,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,4,0.8640202454158238,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,5,0.8131197403777729,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,6,0.7725021088564837,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,7,0.7570593177147631,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,8,0.695910955277773,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,9,0.6733131931692946,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,10,0.5815218006074429,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,11,0.5643623887884374,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,12,0.479458247932295,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,13,0.463362399567949,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,14,0.4208243085607967,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,15,0.38568163729376265,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,16,0.3415493287823417,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,17,0.36278310678032943,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,18,0.30959086423917187,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,19,0.2987366059068136,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,20,0.2530317360535264,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,21,0.20515295780168322,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,22,0.25156755865502517,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,23,0.2007360381854547,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,24,0.24232765597601733,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,25,0.16918621637991496,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,26,0.21601084926549127,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,27,0.14069562902053198,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,28,0.10843350598588586,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,29,0.12765874581471567,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,30,0.15898601238926252,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,31,0.156092730832511,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,32,0.12721082900783845,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,33,0.14531702134344313,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,34,0.18419356242968485,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,35,0.16169402837753297,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,36,0.16098556698610386,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,37,0.12566421490729504,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,38,0.17417824241883037,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,39,0.16735217897664934,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,40,0.154499626532197,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,41,0.22906283681329928,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,42,0.2260532764097055,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,43,0.18376286086790702,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,44,0.18572847149334848,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,45,0.13384043906504908,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,46,0.15087748478565896,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,47,0.16506015681303465,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,48,0.20592292646567026,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,49,0.16319234466010873,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,50,0.24664855003356934,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,51,0.1664806306362152,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,52,0.22932350309565663,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,53,0.18715132985796248,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,54,0.09266942739486694,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,55,0.1519932419061661,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,56,0.28393997624516487,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,57,0.26424744228521985,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,58,5.535036325454712e-05,seed mean across valid load-memory diagonal
3,B,decoder_rescue,713,59,-0.1111111119389534,seed mean across valid load-memory diagonal
3,C,decoder_rescue,713,60,11.0,threshold=0.77777778
3,B,decoder_rescue,714,0,0.9213286896546682,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,1,0.9201438012769667,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,2,0.8842980399213988,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,3,0.8745588346531517,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,4,0.8447602848921504,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,5,0.7954684457995674,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,6,0.786105763581064,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,7,0.7604598453584707,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,8,0.7345929357867974,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,9,0.6898246159156164,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,10,0.6036669993400574,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,11,0.48431842074710496,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,12,0.4577480060979724,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,13,0.46180590828682516,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,14,0.42714217094623524,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,15,0.38621689163976247,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,16,0.3402940256690437,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,17,0.277996804132018,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,18,0.3001953928420941,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,19,0.309824881393735,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,20,0.266277342569083,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,21,0.2870568734331009,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,22,0.23936323370588453,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,23,0.2717116489452687,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,24,0.2327087658405718,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,25,0.28070436545780725,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,26,0.23711743797449505,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,27,0.23930680864688123,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,28,0.22726053255610168,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,29,0.1936782886905055,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,30,0.19167345861593882,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,31,0.15736864327356734,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,32,0.15198869497648307,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,33,0.1866086365448104,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,34,0.16705517076815551,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,35,0.1387233865261078,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,36,0.09957049771522482,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,37,0.14242113227753536,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,38,0.16175464337522333,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,39,0.14781468468053,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,40,0.1649409171193838,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,41,0.16759752238316364,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,42,0.19048188461197746,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,43,0.15243653558632908,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,44,0.20585081400349736,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,45,0.1616165295243263,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,46,0.10606061933296067,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,47,0.15242329239845276,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,48,0.16737236455082893,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,49,0.1774565577507019,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,50,0.18351514264941216,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,51,0.34046592977311874,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,52,0.1877435257192701,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,53,0.21529071033000946,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,54,0.18161746735374132,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,55,0.15788459330797194,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,56,0.15471984446048737,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,57,0.11314090838034947,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,58,0.16401783376932144,seed mean across valid load-memory diagonal
3,B,decoder_rescue,714,59,0.11186973005533218,seed mean across valid load-memory diagonal
3,C,decoder_rescue,714,60,8.0,threshold=0.77777778
3,B,decoder_rescue,715,0,0.9434381226698557,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,1,0.9312805957713369,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,2,0.9207479902382555,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,3,0.8994654521607516,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,4,0.8405817332012313,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,5,0.8327305674552917,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,6,0.7457327729573956,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,7,0.7197306606004823,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,8,0.681999497115612,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,9,0.6210944104720565,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,10,0.5273074071109295,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,11,0.505055621722523,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,12,0.4517336073331535,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,13,0.4007628079741559,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,14,0.41790749084042467,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,15,0.36566154625680714,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,16,0.3114797713404352,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,17,0.35601026946028996,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,18,0.3149083886472952,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,19,0.32527533073614284,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,20,0.27160193789750336,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,21,0.24781975264732653,seed mean across valid load-memory diagonal
3,B,decoder_rescue,715,22,0.210842576986914,seed mean across valid load-memory diagonal
